配件j,c_j,d_j,p_j,同半成品配件数,半成品平均单价,S,F_F,检测y
6,8,1,0.15542629483836473,2,10.0,220.80496167719537,28.615758817396895,1
7,12,2,0.15542629483836473,2,10.0,220.80496167719537,28.615758817396895,0
0,2,1,0.15381816931775255,3,7.333333333333333,241.85608367573434,11.382128560946242,1
1,8,1,0.15381816931775255,3,7.333333333333333,241.85608367573434,11.382128560946242,1
2,12,2,0.15381816931775255,3,7.333333333333333,241.85608367573434,11.382128560946242,1
3,2,1,0.15381816931775255,3,7.333333333333333,241.85608367573434,11.382128560946242,1
4,8,1,0.15381816931775255,3,7.333333333333333,241.85608367573434,11.382128560946242,1
5,12,2,0.15381816931775255,3,7.333333333333333,241.85608367573434,11.382128560946242,1
6,8,1,0.15381816931775255,2,10.0,241.85608367573434,11.382128560946242,1
7,12,2,0.15381816931775255,2,10.0,241.85608367573434,11.382128560946242,1
0,2,1,0.13275499604793245,3,7.333333333333333,234.60888720549463,3.8288186322047553,1
1,8,1,0.13275499604793245,3,7.333333333333333,234.60888720549463,3.8288186322047553,1
2,12,2,0.13275499604793245,3,7.333333333333333,234.60888720549463,3.8288186322047553,1
3,2,1,0.13275499604793245,3,7.333333333333333,234.60888720549463,3.8288186322047553,1
4,8,1,0.13275499604793245,3,7.333333333333333,234.60888720549463,3.8288186322047553,1
5,12,2,0.13275499604793245,3,7.333333333333333,234.60888720549463,3.8288186322047553,1
6,8,1,0.13275499604793245,2,10.0,234.60888720549463,3.8288186322047553,1
7,12,2,0.13275499604793245,2,10.0,234.60888720549463,3.8288186322047553,1
0,2,1,0.1937525043492937,3,7.333333333333333,201.55367805482717,13.453983975878607,1
1,8,1,0.1937525043492937,3,7.333333333333333,201.55367805482717,13.453983975878607,1
2,12,2,0.1937525043492937,3,7.333333333333333,201.55367805482717,13.453983975878607,1
3,2,1,0.1937525043492937,3,7.333333333333333,201.55367805482717,13.453983975878607,1
4,8,1,0.1937525043492937,3,7.333333333333333,201.55367805482717,13.453983975878607,1
5,12,2,0.1937525043492937,3,7.333333333333333,201.55367805482717,13.453983975878607,1
6,8,1,0.1937525043492937,2,10.0,201.55367805482717,13.453983975878607,1
7,12,2,0.1937525043492937,2,10.0,201.55367805482717,13.453983975878607,1
0,2,1,0.15962732829848952,3,7.333333333333333,159.32336842070816,17.75817237856043,1
1,8,1,0.15962732829848952,3,7.333333333333333,159.32336842070816,17.75817237856043,1
2,12,2,0.15962732829848952,3,7.333333333333333,159.32336842070816,17.75817237856043,1
3,2,1,0.15962732829848952,3,7.333333333333333,159.32336842070816,17.75817237856043,1
4,8,1,0.15962732829848952,3,7.333333333333333,159.32336842070816,17.75817237856043,1
5,12,2,0.15962732829848952,3,7.333333333333333,159.32336842070816,17.75817237856043,1
6,8,1,0.15962732829848952,2,10.0,159.32336842070816,17.75817237856043,1
7,12,2,0.15962732829848952,2,10.0,159.32336842070816,17.75817237856043,1
0,2,1,0.05594083671329478,3,7.333333333333333,199.81016073620484,19.670041540480916,1
1,8,1,0.05594083671329478,3,7.333333333333333,199.81016073620484,19.670041540480916,1
2,12,2,0.05594083671329478,3,7.333333333333333,199.81016073620484,19.670041540480916,0
3,2,1,0.05594083671329478,3,7.333333333333333,199.81016073620484,19.670041540480916,1
4,8,1,0.05594083671329478,3,7.333333333333333,199.81016073620484,19.670041540480916,1
5,12,2,0.05594083671329478,3,7.333333333333333,199.81016073620484,19.670041540480916,0
6,8,1,0.05594083671329478,2,10.0,199.81016073620484,19.670041540480916,1
7,12,2,0.05594083671329478,2,10.0,199.81016073620484,19.670041540480916,0
0,2,1,0.13898425897784686,3,7.333333333333333,174.44165737499907,7.475377021431744,1
1,8,1,0.13898425897784686,3,7.333333333333333,174.44165737499907,7.475377021431744,1
2,12,2,0.13898425897784686,3,7.333333333333333,174.44165737499907,7.475377021431744,1
3,2,1,0.13898425897784686,3,7.333333333333333,174.44165737499907,7.475377021431744,1
4,8,1,0.13898425897784686,3,7.333333333333333,174.44165737499907,7.475377021431744,1
5,12,2,0.13898425897784686,3,7.333333333333333,174.44165737499907,7.475377021431744,1
6,8,1,0.13898425897784686,2,10.0,174.44165737499907,7.475377021431744,1
7,12,2,0.13898425897784686,2,10.0,174.44165737499907,7.475377021431744,1
0,2,1,0.11814361280097077,3,7.333333333333333,232.53155704631234,21.80483080868864,1
1,8,1,0.11814361280097077,3,7.333333333333333,232.53155704631234,21.80483080868864,1
2,12,2,0.11814361280097077,3,7.333333333333333,232.53155704631234,21.80483080868864,1
3,2,1,0.11814361280097077,3,7.333333333333333,232.53155704631234,21.80483080868864,1
4,8,1,0.11814361280097077,3,7.333333333333333,232.53155704631234,21.80483080868864,1
5,12,2,0.11814361280097077,3,7.333333333333333,232.53155704631234,21.80483080868864,1
6,8,1,0.11814361280097077,2,10.0,232.53155704631234,21.80483080868864,1
7,12,2,0.11814361280097077,2,10.0,232.53155704631234,21.80483080868864,1
0,2,1,0.11987242613059931,3,7.333333333333333,218.24239771133745,24.92966594013021,1
1,8,1,0.11987242613059931,3,7.333333333333333,218.24239771133745,24.92966594013021,1
2,12,2,0.11987242613059931,3,7.333333333333333,218.24239771133745,24.92966594013021,1
3,2,1,0.11987242613059931,3,7.333333333333333,218.24239771133745,24.92966594013021,1
4,8,1,0.11987242613059931,3,7.333333333333333,218.24239771133745,24.92966594013021,1
5,12,2,0.11987242613059931,3,7.333333333333333,218.24239771133745,24.92966594013021,1
6,8,1,0.11987242613059931,2,10.0,218.24239771133745,24.92966594013021,1
7,12,2,0.11987242613059931,2,10.0,218.24239771133745,24.92966594013021,1
0,2,1,0.11091930856056742,3,7.333333333333333,211.41558039026984,13.09031459133744,1
1,8,1,0.11091930856056742,3,7.333333333333333,211.41558039026984,13.09031459133744,1
2,12,2,0.11091930856056742,3,7.333333333333333,211.41558039026984,13.09031459133744,1
3,2,1,0.11091930856056742,3,7.333333333333333,211.41558039026984,13.09031459133744,1
4,8,1,0.11091930856056742,3,7.333333333333333,211.41558039026984,13.09031459133744,1
5,12,2,0.11091930856056742,3,7.333333333333333,211.41558039026984,13.09031459133744,1
6,8,1,0.11091930856056742,2,10.0,211.41558039026984,13.09031459133744,1
7,12,2,0.11091930856056742,2,10.0,211.41558039026984,13.09031459133744,1
0,2,1,0.11999317314791673,3,7.333333333333333,233.10027989976368,16.10236235723518,1
1,8,1,0.11999317314791673,3,7.333333333333333,233.10027989976368,16.10236235723518,1
2,12,2,0.11999317314791673,3,7.333333333333333,233.10027989976368,16.10236235723518,1
3,2,1,0.11999317314791673,3,7.333333333333333,233.10027989976368,16.10236235723518,1
4,8,1,0.11999317314791673,3,7.333333333333333,233.10027989976368,16.10236235723518,1
5,12,2,0.11999317314791673,3,7.333333333333333,233.10027989976368,16.10236235723518,1
6,8,1,0.11999317314791673,2,10.0,233.10027989976368,16.10236235723518,1
7,12,2,0.11999317314791673,2,10.0,233.10027989976368,16.10236235723518,1
0,2,1,0.10714438911993543,3,7.333333333333333,242.92020107419373,23.986731275563937,1
1,8,1,0.10714438911993543,3,7.333333333333333,242.92020107419373,23.986731275563937,1
2,12,2,0.10714438911993543,3,7.333333333333333,242.92020107419373,23.986731275563937,1
3,2,1,0.10714438911993543,3,7.333333333333333,242.92020107419373,23.986731275563937,1
4,8,1,0.10714438911993543,3,7.333333333333333,242.92020107419373,23.986731275563937,1
5,12,2,0.10714438911993543,3,7.333333333333333,242.92020107419373,23.986731275563937,1
6,8,1,0.10714438911993543,2,10.0,242.92020107419373,23.986731275563937,1
7,12,2,0.10714438911993543,2,10.0,242.92020107419373,23.986731275563937,1
0,2,1,0.05515845503762575,3,7.333333333333333,192.87782442700208,26.089343213490068,1
1,8,1,0.05515845503762575,3,7.333333333333333,192.87782442700208,26.089343213490068,1
2,12,2,0.05515845503762575,3,7.333333333333333,192.87782442700208,26.089343213490068,1
3,2,1,0.05515845503762575,3,7.333333333333333,192.87782442700208,26.089343213490068,1
4,8,1,0.05515845503762575,3,7.333333333333333,192.87782442700208,26.089343213490068,1
5,12,2,0.05515845503762575,3,7.333333333333333,192.87782442700208,26.089343213490068,1
6,8,1,0.05515845503762575,2,10.0,192.87782442700208,26.089343213490068,1
7,12,2,0.05515845503762575,2,10.0,192.87782442700208,26.089343213490068,1
0,2,1,0.14971083283303216,3,7.333333333333333,224.54387951716814,18.34075102931948,1
1,8,1,0.14971083283303216,3,7.333333333333333,224.54387951716814,18.34075102931948,1
2,12,2,0.14971083283303216,3,7.333333333333333,224.54387951716814,18.34075102931948,1
3,2,1,0.14971083283303216,3,7.333333333333333,224.54387951716814,18.34075102931948,1
4,8,1,0.14971083283303216,3,7.333333333333333,224.54387951716814,18.34075102931948,1
5,12,2,0.14971083283303216,3,7.333333333333333,224.54387951716814,18.34075102931948,1
6,8,1,0.14971083283303216,2,10.0,224.54387951716814,18.34075102931948,1
7,12,2,0.14971083283303216,2,10.0,224.54387951716814,18.34075102931948,1
0,2,1,0.09389630527037995,3,7.333333333333333,182.2214394737983,14.060857889926476,1
1,8,1,0.09389630527037995,3,7.333333333333333,182.2214394737983,14.060857889926476,1
2,12,2,0.09389630527037995,3,7.333333333333333,182.2214394737983,14.060857889926476,1
3,2,1,0.09389630527037995,3,7.333333333333333,182.2214394737983,14.060857889926476,1
4,8,1,0.09389630527037995,3,7.333333333333333,182.2214394737983,14.060857889926476,1
5,12,2,0.09389630527037995,3,7.333333333333333,182.2214394737983,14.060857889926476,1
6,8,1,0.09389630527037995,2,10.0,182.2214394737983,14.060857889926476,1
7,12,2,0.09389630527037995,2,10.0,182.2214394737983,14.060857889926476,1
0,2,1,0.1171068922728903,3,7.333333333333333,190.8790320209098,18.27997670669639,1
1,8,1,0.1171068922728903,3,7.333333333333333,190.8790320209098,18.27997670669639,1
2,12,2,0.1171068922728903,3,7.333333333333333,190.8790320209098,18.27997670669639,1
3,2,1,0.1171068922728903,3,7.333333333333333,190.8790320209098,18.27997670669639,1
4,8,1,0.1171068922728903,3,7.333333333333333,190.8790320209098,18.27997670669639,1
5,12,2,0.1171068922728903,3,7.333333333333333,190.8790320209098,18.27997670669639,1
6,8,1,0.1171068922728903,2,10.0,190.8790320209098,18.27997670669639,1
7,12,2,0.1171068922728903,2,10.0,190.8790320209098,18.27997670669639,1
0,2,1,0.10657081185567993,3,7.333333333333333,179.3591256246126,26.763160921839184,1
1,8,1,0.10657081185567993,3,7.333333333333333,179.3591256246126,26.763160921839184,1
2,12,2,0.10657081185567993,3,7.333333333333333,179.3591256246126,26.763160921839184,1
3,2,1,0.10657081185567993,3,7.333333333333333,179.3591256246126,26.763160921839184,1
4,8,1,0.10657081185567993,3,7.333333333333333,179.3591256246126,26.763160921839184,1
5,12,2,0.10657081185567993,3,7.333333333333333,179.3591256246126,26.763160921839184,1
6,8,1,0.10657081185567993,2,10.0,179.3591256246126,26.763160921839184,1
7,12,2,0.10657081185567993,2,10.0,179.3591256246126,26.763160921839184,1
0,2,1,0.06099371342444795,3,7.333333333333333,245.32134665748728,10.763024553273919,1
1,8,1,0.06099371342444795,3,7.333333333333333,245.32134665748728,10.763024553273919,1
2,12,2,0.06099371342444795,3,7.333333333333333,245.32134665748728,10.763024553273919,0
3,2,1,0.06099371342444795,3,7.333333333333333,245.32134665748728,10.763024553273919,1
4,8,1,0.06099371342444795,3,7.333333333333333,245.32134665748728,10.763024553273919,1
5,12,2,0.06099371342444795,3,7.333333333333333,245.32134665748728,10.763024553273919,0
6,8,1,0.06099371342444795,2,10.0,245.32134665748728,10.763024553273919,1
7,12,2,0.06099371342444795,2,10.0,245.32134665748728,10.763024553273919,0
0,2,1,0.11303639340893158,3,7.333333333333333,241.08538090264673,25.172218940463562,1
1,8,1,0.11303639340893158,3,7.333333333333333,241.08538090264673,25.172218940463562,1
2,12,2,0.11303639340893158,3,7.333333333333333,241.08538090264673,25.172218940463562,1
3,2,1,0.11303639340893158,3,7.333333333333333,241.08538090264673,25.172218940463562,1
4,8,1,0.11303639340893158,3,7.333333333333333,241.08538090264673,25.172218940463562,1
5,12,2,0.11303639340893158,3,7.333333333333333,241.08538090264673,25.172218940463562,1
6,8,1,0.11303639340893158,2,10.0,241.08538090264673,25.172218940463562,1
7,12,2,0.11303639340893158,2,10.0,241.08538090264673,25.172218940463562,1
0,2,1,0.11871002985898597,3,7.333333333333333,191.0691974197129,17.284891344252703,1
1,8,1,0.11871002985898597,3,7.333333333333333,191.0691974197129,17.284891344252703,1
2,12,2,0.11871002985898597,3,7.333333333333333,191.0691974197129,17.284891344252703,0
3,2,1,0.11871002985898597,3,7.333333333333333,191.0691974197129,17.284891344252703,1
4,8,1,0.11871002985898597,3,7.333333333333333,191.0691974197129,17.284891344252703,1
5,12,2,0.11871002985898597,3,7.333333333333333,191.0691974197129,17.284891344252703,0
6,8,1,0.11871002985898597,2,10.0,191.0691974197129,17.284891344252703,1
7,12,2,0.11871002985898597,2,10.0,191.0691974197129,17.284891344252703,0
0,2,1,0.1559793156985068,3,7.333333333333333,234.75653796881485,3.587827788267127,1
1,8,1,0.1559793156985068,3,7.333333333333333,234.75653796881485,3.587827788267127,1
2,12,2,0.1559793156985068,3,7.333333333333333,234.75653796881485,3.587827788267127,1
3,2,1,0.1559793156985068,3,7.333333333333333,234.75653796881485,3.587827788267127,1
4,8,1,0.1559793156985068,3,7.333333333333333,234.75653796881485,3.587827788267127,1
5,12,2,0.1559793156985068,3,7.333333333333333,234.75653796881485,3.587827788267127,1
6,8,1,0.1559793156985068,2,10.0,234.75653796881485,3.587827788267127,1
7,12,2,0.1559793156985068,2,10.0,234.75653796881485,3.587827788267127,1
0,2,1,0.11677903598723999,3,7.333333333333333,156.86993041469935,21.121571152475372,1
1,8,1,0.11677903598723999,3,7.333333333333333,156.86993041469935,21.121571152475372,1
2,12,2,0.11677903598723999,3,7.333333333333333,156.86993041469935,21.121571152475372,1
3,2,1,0.11677903598723999,3,7.333333333333333,156.86993041469935,21.121571152475372,1
4,8,1,0.11677903598723999,3,7.333333333333333,156.86993041469935,21.121571152475372,1
5,12,2,0.11677903598723999,3,7.333333333333333,156.86993041469935,21.121571152475372,1
6,8,1,0.11677903598723999,2,10.0,156.86993041469935,21.121571152475372,1
7,12,2,0.11677903598723999,2,10.0,156.86993041469935,21.121571152475372,1
0,2,1,0.10649337636012562,3,7.333333333333333,220.08798724266845,9.227776642174096,1
1,8,1,0.10649337636012562,3,7.333333333333333,220.08798724266845,9.227776642174096,1
2,12,2,0.10649337636012562,3,7.333333333333333,220.08798724266845,9.227776642174096,1
3,2,1,0.10649337636012562,3,7.333333333333333,220.08798724266845,9.227776642174096,1
4,8,1,0.10649337636012562,3,7.333333333333333,220.08798724266845,9.227776642174096,1
5,12,2,0.10649337636012562,3,7.333333333333333,220.08798724266845,9.227776642174096,1
6,8,1,0.10649337636012562,2,10.0,220.08798724266845,9.227776642174096,1
7,12,2,0.10649337636012562,2,10.0,220.08798724266845,9.227776642174096,1
0,2,1,0.1446519773646192,3,7.333333333333333,172.34846257327257,28.93743010566974,1
1,8,1,0.1446519773646192,3,7.333333333333333,172.34846257327257,28.93743010566974,1
2,12,2,0.1446519773646192,3,7.333333333333333,172.34846257327257,28.93743010566974,0
3,2,1,0.1446519773646192,3,7.333333333333333,172.34846257327257,28.93743010566974,1
4,8,1,0.1446519773646192,3,7.333333333333333,172.34846257327257,28.93743010566974,1
5,12,2,0.1446519773646192,3,7.333333333333333,172.34846257327257,28.93743010566974,0
6,8,1,0.1446519773646192,2,10.0,172.34846257327257,28.93743010566974,1
7,12,2,0.1446519773646192,2,10.0,172.34846257327257,28.93743010566974,0
0,2,1,0.0884468574740219,3,7.333333333333333,157.4223886624903,13.841841561242108,1
1,8,1,0.0884468574740219,3,7.333333333333333,157.4223886624903,13.841841561242108,1
2,12,2,0.0884468574740219,3,7.333333333333333,157.4223886624903,13.841841561242108,1
3,2,1,0.0884468574740219,3,7.333333333333333,157.4223886624903,13.841841561242108,1
4,8,1,0.0884468574740219,3,7.333333333333333,157.4223886624903,13.841841561242108,1
5,12,2,0.0884468574740219,3,7.333333333333333,157.4223886624903,13.841841561242108,1
6,8,1,0.0884468574740219,2,10.0,157.4223886624903,13.841841561242108,1
7,12,2,0.0884468574740219,2,10.0,157.4223886624903,13.841841561242108,1
0,2,1,0.07933586795604743,3,7.333333333333333,165.0625092786666,10.999982331243968,1
1,8,1,0.07933586795604743,3,7.333333333333333,165.0625092786666,10.999982331243968,1
2,12,2,0.07933586795604743,3,7.333333333333333,165.0625092786666,10.999982331243968,0
3,2,1,0.07933586795604743,3,7.333333333333333,165.0625092786666,10.999982331243968,1
4,8,1,0.07933586795604743,3,7.333333333333333,165.0625092786666,10.999982331243968,1
5,12,2,0.07933586795604743,3,7.333333333333333,165.0625092786666,10.999982331243968,1
6,8,1,0.07933586795604743,2,10.0,165.0625092786666,10.999982331243968,1
7,12,2,0.07933586795604743,2,10.0,165.0625092786666,10.999982331243968,1
0,2,1,0.1884776273661029,3,7.333333333333333,222.20221425196303,19.385389857139753,1
1,8,1,0.1884776273661029,3,7.333333333333333,222.20221425196303,19.385389857139753,1
2,12,2,0.1884776273661029,3,7.333333333333333,222.20221425196303,19.385389857139753,1
3,2,1,0.1884776273661029,3,7.333333333333333,222.20221425196303,19.385389857139753,1
4,8,1,0.1884776273661029,3,7.333333333333333,222.20221425196303,19.385389857139753,1
5,12,2,0.1884776273661029,3,7.333333333333333,222.20221425196303,19.385389857139753,1
6,8,1,0.1884776273661029,2,10.0,222.20221425196303,19.385389857139753,1
7,12,2,0.1884776273661029,2,10.0,222.20221425196303,19.385389857139753,1
0,2,1,0.10157571875215905,3,7.333333333333333,178.2709241900448,14.253398912319103,1
1,8,1,0.10157571875215905,3,7.333333333333333,178.2709241900448,14.253398912319103,1
2,12,2,0.10157571875215905,3,7.333333333333333,178.2709241900448,14.253398912319103,1
3,2,1,0.10157571875215905,3,7.333333333333333,178.2709241900448,14.253398912319103,1
4,8,1,0.10157571875215905,3,7.333333333333333,178.2709241900448,14.253398912319103,1
5,12,2,0.10157571875215905,3,7.333333333333333,178.2709241900448,14.253398912319103,1
6,8,1,0.10157571875215905,2,10.0,178.2709241900448,14.253398912319103,1
7,12,2,0.10157571875215905,2,10.0,178.2709241900448,14.253398912319103,1
0,2,1,0.11619982925651685,3,7.333333333333333,220.38055814698288,5.800006139537432,1
1,8,1,0.11619982925651685,3,7.333333333333333,220.38055814698288,5.800006139537432,0
2,12,2,0.11619982925651685,3,7.333333333333333,220.38055814698288,5.800006139537432,0
3,2,1,0.11619982925651685,3,7.333333333333333,220.38055814698288,5.800006139537432,1
4,8,1,0.11619982925651685,3,7.333333333333333,220.38055814698288,5.800006139537432,0
5,12,2,0.11619982925651685,3,7.333333333333333,220.38055814698288,5.800006139537432,0
6,8,1,0.11619982925651685,2,10.0,220.38055814698288,5.800006139537432,0
7,12,2,0.11619982925651685,2,10.0,220.38055814698288,5.800006139537432,0
0,2,1,0.09249971080373781,3,7.333333333333333,255.78802023673865,2.722156192672923,1
1,8,1,0.09249971080373781,3,7.333333333333333,255.78802023673865,2.722156192672923,1
2,12,2,0.09249971080373781,3,7.333333333333333,255.78802023673865,2.722156192672923,0
3,2,1,0.09249971080373781,3,7.333333333333333,255.78802023673865,2.722156192672923,1
4,8,1,0.09249971080373781,3,7.333333333333333,255.78802023673865,2.722156192672923,1
5,12,2,0.09249971080373781,3,7.333333333333333,255.78802023673865,2.722156192672923,0
6,8,1,0.09249971080373781,2,10.0,255.78802023673865,2.722156192672923,1
7,12,2,0.09249971080373781,2,10.0,255.78802023673865,2.722156192672923,0
0,2,1,0.12115220377304185,3,7.333333333333333,151.65800563834583,14.828850175186416,1
1,8,1,0.12115220377304185,3,7.333333333333333,151.65800563834583,14.828850175186416,1
2,12,2,0.12115220377304185,3,7.333333333333333,151.65800563834583,14.828850175186416,0
3,2,1,0.12115220377304185,3,7.333333333333333,151.65800563834583,14.828850175186416,1
4,8,1,0.12115220377304185,3,7.333333333333333,151.65800563834583,14.828850175186416,1
5,12,2,0.12115220377304185,3,7.333333333333333,151.65800563834583,14.828850175186416,0
6,8,1,0.12115220377304185,2,10.0,151.65800563834583,14.828850175186416,1
7,12,2,0.12115220377304185,2,10.0,151.65800563834583,14.828850175186416,0
0,2,1,0.16886609086405968,3,7.333333333333333,170.24739436246017,19.27960732593099,1
1,8,1,0.16886609086405968,3,7.333333333333333,170.24739436246017,19.27960732593099,1
2,12,2,0.16886609086405968,3,7.333333333333333,170.24739436246017,19.27960732593099,1
3,2,1,0.16886609086405968,3,7.333333333333333,170.24739436246017,19.27960732593099,1
4,8,1,0.16886609086405968,3,7.333333333333333,170.24739436246017,19.27960732593099,1
5,12,2,0.16886609086405968,3,7.333333333333333,170.24739436246017,19.27960732593099,1
6,8,1,0.16886609086405968,2,10.0,170.24739436246017,19.27960732593099,1
7,12,2,0.16886609086405968,2,10.0,170.24739436246017,19.27960732593099,1
0,2,1,0.17252681263969027,3,7.333333333333333,167.70064496059058,27.8666863034182,1
1,8,1,0.17252681263969027,3,7.333333333333333,167.70064496059058,27.8666863034182,1
2,12,2,0.17252681263969027,3,7.333333333333333,167.70064496059058,27.8666863034182,1
3,2,1,0.17252681263969027,3,7.333333333333333,167.70064496059058,27.8666863034182,1
4,8,1,0.17252681263969027,3,7.333333333333333,167.70064496059058,27.8666863034182,1
5,12,2,0.17252681263969027,3,7.333333333333333,167.70064496059058,27.8666863034182,1
6,8,1,0.17252681263969027,2,10.0,167.70064496059058,27.8666863034182,1
7,12,2,0.17252681263969027,2,10.0,167.70064496059058,27.8666863034182,1
0,2,1,0.05741709810674088,3,7.333333333333333,222.96393813400903,18.809735106192257,1
1,8,1,0.05741709810674088,3,7.333333333333333,222.96393813400903,18.809735106192257,1
2,12,2,0.05741709810674088,3,7.333333333333333,222.96393813400903,18.809735106192257,0
3,2,1,0.05741709810674088,3,7.333333333333333,222.96393813400903,18.809735106192257,1
4,8,1,0.05741709810674088,3,7.333333333333333,222.96393813400903,18.809735106192257,1
5,12,2,0.05741709810674088,3,7.333333333333333,222.96393813400903,18.809735106192257,0
6,8,1,0.05741709810674088,2,10.0,222.96393813400903,18.809735106192257,1
7,12,2,0.05741709810674088,2,10.0,222.96393813400903,18.809735106192257,0
0,2,1,0.19300340155967838,3,7.333333333333333,247.4816864740491,5.201999931603742,1
1,8,1,0.19300340155967838,3,7.333333333333333,247.4816864740491,5.201999931603742,1
2,12,2,0.19300340155967838,3,7.333333333333333,247.4816864740491,5.201999931603742,1
3,2,1,0.19300340155967838,3,7.333333333333333,247.4816864740491,5.201999931603742,1
4,8,1,0.19300340155967838,3,7.333333333333333,247.4816864740491,5.201999931603742,1
5,12,2,0.19300340155967838,3,7.333333333333333,247.4816864740491,5.201999931603742,1
6,8,1,0.19300340155967838,2,10.0,247.4816864740491,5.201999931603742,1
7,12,2,0.19300340155967838,2,10.0,247.4816864740491,5.201999931603742,1
0,2,1,0.17464208189121072,3,7.333333333333333,250.6604221334739,29.71465903852525,1
1,8,1,0.17464208189121072,3,7.333333333333333,250.6604221334739,29.71465903852525,1
2,12,2,0.17464208189121072,3,7.333333333333333,250.6604221334739,29.71465903852525,1
3,2,1,0.17464208189121072,3,7.333333333333333,250.6604221334739,29.71465903852525,1
4,8,1,0.17464208189121072,3,7.333333333333333,250.6604221334739,29.71465903852525,1
5,12,2,0.17464208189121072,3,7.333333333333333,250.6604221334739,29.71465903852525,1
6,8,1,0.17464208189121072,2,10.0,250.6604221334739,29.71465903852525,1
7,12,2,0.17464208189121072,2,10.0,250.6604221334739,29.71465903852525,1
0,2,1,0.1517608300244169,3,7.333333333333333,212.71632782942262,28.667841517733173,1
1,8,1,0.1517608300244169,3,7.333333333333333,212.71632782942262,28.667841517733173,1
2,12,2,0.1517608300244169,3,7.333333333333333,212.71632782942262,28.667841517733173,1
3,2,1,0.1517608300244169,3,7.333333333333333,212.71632782942262,28.667841517733173,1
4,8,1,0.1517608300244169,3,7.333333333333333,212.71632782942262,28.667841517733173,1
5,12,2,0.1517608300244169,3,7.333333333333333,212.71632782942262,28.667841517733173,1
6,8,1,0.1517608300244169,2,10.0,212.71632782942262,28.667841517733173,1
7,12,2,0.1517608300244169,2,10.0,212.71632782942262,28.667841517733173,1
0,2,1,0.12693158599018012,3,7.333333333333333,152.05291623693262,22.275536535092286,1
1,8,1,0.12693158599018012,3,7.333333333333333,152.05291623693262,22.275536535092286,1
2,12,2,0.12693158599018012,3,7.333333333333333,152.05291623693262,22.275536535092286,1
3,2,1,0.12693158599018012,3,7.333333333333333,152.05291623693262,22.275536535092286,1
4,8,1,0.12693158599018012,3,7.333333333333333,152.05291623693262,22.275536535092286,1
5,12,2,0.12693158599018012,3,7.333333333333333,152.05291623693262,22.275536535092286,1
6,8,1,0.12693158599018012,2,10.0,152.05291623693262,22.275536535092286,1
7,12,2,0.12693158599018012,2,10.0,152.05291623693262,22.275536535092286,1
0,2,1,0.1777221635703075,3,7.333333333333333,233.10787054353295,11.427168754525654,1
1,8,1,0.1777221635703075,3,7.333333333333333,233.10787054353295,11.427168754525654,1
2,12,2,0.1777221635703075,3,7.333333333333333,233.10787054353295,11.427168754525654,0
3,2,1,0.1777221635703075,3,7.333333333333333,233.10787054353295,11.427168754525654,1
4,8,1,0.1777221635703075,3,7.333333333333333,233.10787054353295,11.427168754525654,1
5,12,2,0.1777221635703075,3,7.333333333333333,233.10787054353295,11.427168754525654,0
6,8,1,0.1777221635703075,2,10.0,233.10787054353295,11.427168754525654,1
7,12,2,0.1777221635703075,2,10.0,233.10787054353295,11.427168754525654,0
0,2,1,0.07764083440022103,3,7.333333333333333,183.43098319131323,14.530440278176773,1
1,8,1,0.07764083440022103,3,7.333333333333333,183.43098319131323,14.530440278176773,1
2,12,2,0.07764083440022103,3,7.333333333333333,183.43098319131323,14.530440278176773,1
3,2,1,0.07764083440022103,3,7.333333333333333,183.43098319131323,14.530440278176773,1
4,8,1,0.07764083440022103,3,7.333333333333333,183.43098319131323,14.530440278176773,1
5,12,2,0.07764083440022103,3,7.333333333333333,183.43098319131323,14.530440278176773,1
6,8,1,0.07764083440022103,2,10.0,183.43098319131323,14.530440278176773,1
7,12,2,0.07764083440022103,2,10.0,183.43098319131323,14.530440278176773,1
0,2,1,0.1847878494564652,3,7.333333333333333,224.8508398117226,25.8978016205582,1
1,8,1,0.1847878494564652,3,7.333333333333333,224.8508398117226,25.8978016205582,1
2,12,2,0.1847878494564652,3,7.333333333333333,224.8508398117226,25.8978016205582,0
3,2,1,0.1847878494564652,3,7.333333333333333,224.8508398117226,25.8978016205582,1
4,8,1,0.1847878494564652,3,7.333333333333333,224.8508398117226,25.8978016205582,1
5,12,2,0.1847878494564652,3,7.333333333333333,224.8508398117226,25.8978016205582,0
6,8,1,0.1847878494564652,2,10.0,224.8508398117226,25.8978016205582,1
7,12,2,0.1847878494564652,2,10.0,224.8508398117226,25.8978016205582,0
0,2,1,0.1680451043098507,3,7.333333333333333,177.0023436341075,5.989445761350199,1
1,8,1,0.1680451043098507,3,7.333333333333333,177.0023436341075,5.989445761350199,1
2,12,2,0.1680451043098507,3,7.333333333333333,177.0023436341075,5.989445761350199,1
3,2,1,0.1680451043098507,3,7.333333333333333,177.0023436341075,5.989445761350199,1
4,8,1,0.1680451043098507,3,7.333333333333333,177.0023436341075,5.989445761350199,1
5,12,2,0.1680451043098507,3,7.333333333333333,177.0023436341075,5.989445761350199,1
6,8,1,0.1680451043098507,2,10.0,177.0023436341075,5.989445761350199,1
7,12,2,0.1680451043098507,2,10.0,177.0023436341075,5.989445761350199,1
0,2,1,0.08186228012643706,3,7.333333333333333,179.43399961925837,28.2981552801228,1
1,8,1,0.08186228012643706,3,7.333333333333333,179.43399961925837,28.2981552801228,1
